Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
v-3-2-0,org.apache.cassandra.utils.memory,LocalPool,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.memory,LocalPoolRef,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.memory,HeapAllocator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instance
v-3-2-0,org.apache.cassandra.utils.memory,MemtableAllocator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: onHeap; offHeap; state; NO_OP; parent; owns; reclaiming; ownsUpdater; reclaimingUpdater
v-3-2-0,org.apache.cassandra.utils.memory,MemtableAllocator,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MemtableAllocator; MemtablePool
v-3-2-0,org.apache.cassandra.utils.memory,MemtableAllocator,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
v-3-2-0,org.apache.cassandra.utils.memory,DataReclaimer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.memory,SubAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.memory,SlabAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.memory,Region,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.memory,MemtablePool,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: cleaner; onHeap; offHeap; hasRoom; limit; cleanThreshold; allocated; reclaiming; nextClean; reclaimingUpdater; allocatedUpdater; nextCleanUpdater
v-3-2-0,org.apache.cassandra.utils.memory,SubPool,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.memory,SubPool,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: limit; cleanThreshold; allocated; reclaiming; nextClean
v-3-2-0,org.apache.cassandra.utils.memory,MemtableBufferAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.progress,ProgressListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.progress,ProgressEventNotifierSupport,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.progress,ProgressEventNotifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.progress.jmx,JMXNotificationProgressListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.progress.jmx,JMXProgressSupport,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.obs,BitUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ntzTable
v-3-2-0,org.apache.cassandra.utils.obs,IBitSet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.obs,OpenBitSet,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 32 public methods
v-3-2-0,org.apache.cassandra.utils.btree,TreeCursor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
v-3-2-0,org.apache.cassandra.utils.btree,BTree,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HintsStore; StorageService; VersionedValue; MessagingService; BootStrapper; RangeStreamer; Gossiper; FailureDetector; FileUtils; JVMStabilityInspector; DatabaseDescriptor; SSTableFormat; SSTableWriter; RowIndexEntry; DeletionTime; FBUtilities; FastByteOperations; BestHolder; ObjectSizes; ByteBufferUtil; Hex; UUIDGen; Schema; SystemKeyspace; QueryProcessor; ResultMessage; Rows; ResultSet; ResultMetadata; PagingState; Server; CBUtil; Event; TopologyChange; StatusChange; SchemaChange; Message; Frame; Header; ErrorMessage; MD5Digest; ClientWarn; SSLFactory; LatestEvent; AbstractType; CQL3Type; CollectionSerializer; ColumnIdentifier; Selector; AssignmentTestable; Collection; Selectable; WritetimeOrTTLSelector; LongType; Constants; DateType; TimestampType; TimestampSerializer; LongSerializer; Int32Type; Int32Serializer; SelectorFactories; AbstractFunctionSelector; SelectionColumnMapping; Lists; QueryOptions; UTF8Type; Json; AsciiType; Terms; Value; Appender; FieldSelector; BytesType; BytesSerializer; Clustering; ClusteringPrefix; Slice; Bound; RangeTombstone; CBuilder; Serializer; IndexMetadata; IndexTarget; LegacyLayout; CFMetaData; PartitionColumns; Columns; BTree; BTreeRemoval; BTreeSet; CreateTableStatement; CompactTables; MigrationManager; StageManager; MigrationTask; SchemaKeyspace; KeyspaceParams; ReplicationParams; UntypedResultSet; SelectStatement; Selection; RawSelector; CounterContext; CompactionManager; SSTableReader; Component; Descriptor; BigFormat; BigVersion; Directories; Component; BlacklistedDirectories; LifecycleTransaction; LogTransaction; SSTable; SnapshotDeletingTask; WindowsFailedSnapshotTracker; LogFile; LogRecord; CacheService; SinglePartitionReadCommand; Slices; ComponentOfSlice; Memtable; CommitLog; CommitLogArchiver; CommitLogDescriptor; CommitLogReplayer; CommitLogSegment; CLibrary; SerializationHelper; ColumnFilter; ColumnSubselection; CellPath; ReplayFilter; RandomAccessReader; MmappedRegions; CompressionMetadata; Ref; Keyspace; AbstractReplicationStrategy; TokenMetadata; ColumnFamilyStore; ViewManager; TemporalRow; LivenessInfo; TemporalCell; Conflicts; StorageProxy; HintsService; HintsDescriptor; HintsCatalog; SyncUtil; HintedHandOffManager; TriggerExecutor; PartitionUpdate; MutableDeletionInfo; EncodingStats; Rows; Row; Deletion; ComplexColumnData; ByteType; ByteSerializer; Cell; BufferCell; BTreeRow; Cells; Commit; Batch; Mutation; BatchlogManager; UUIDType; UUIDSerializer; TimeUUIDType; DataLimits; CQLLimits; Tracing; TraceState; TraceKeyspace; KeyspaceMetadata; Types; Maps; Putter; ViewUtils; LegacyBatchlogMigrator; AbstractReadExecutor; SpeculativeRetryParam; TableParams; CompactionParams; SizeTieredCompactionStrategy; AbstractCompactionStrategy; CompactionController; SimpleSSTableMultiWriter; LeveledCompactionStrategy; LeveledManifest; LeveledScanner; LocalMutationRunnable; CassandraIndex; RowFilter; Expression; Row; CassandraIndexFunctions; CompositeType; TypeParser; View; AbstractBounds; Token; PartitionPosition; Helpers; SecondaryIndexManager; View; ClientState; ThriftValidation; Attributes; Memory; BufferPool; Chunk; ActiveRepairService; TableMetrics; Group; ReadExecutionController; EmptyIterators; DataRange; CachedBTreePartition; ImmutableBTreePartition; AbstractBTreePartition; DeletionInfo; Slice; SerializationHeader; IndexSummary; DecoratedKey; GlobalTidy; DebuggableThreadPoolExecutor; IndexSummaryBuilder; CompactionInfo; AutoSavingCache; CompactionMetrics; CompactionStrategyManager; ReadQuery; QueryPager; StatementRestrictions; Indexes; PartitionRangeReadCommand; RowUpdateBuilder; Sets; Adder; DataResource; LegacyBound; LegacyCell; LegacyDeletionInfo; CellGrouper; Prepared; PartitionIterators; CompactionHistoryTabularData; ThriftServer; CassandraDaemon; LegacySchemaMigrator; UnfilteredRowIterators; UnfilteredRowMergeIterator; UDFunction; UDHelper; FunctionExecutionException; UDAggregate; GCInspector; StatusLogger; RepairMessage; ValidationRequest; RepairJobDesc; ValidationComplete; MerkleTrees; MerkleTree; Hashable; Inner; Leaf; SyncRequest; SyncComplete; AnticompactionRequest; PrepareMessage; SnapshotMessage; HintMessage; HintResponse; PrepareResponse; OutboundTcpConnection; TokenSerializer; StreamManager; StreamStateCompositeData; SessionInfoCompositeData; StreamSession; LoadBroadcaster; PendingRangeCalculatorService; SSTableLoader; TokenSerializer; SystemDistributedKeyspace; AuthKeyspace; Roles; RepairOption; HintsWriter; HintsBuffer
